author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs
Marko5430,Excel,EXCELLENT RECOMMEND. GREAT ON 102,Excel,REWELACJA POLECAM.   SUPER NA 102,5.00,PL,2.38,2020-07-05T20:38:08,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L6Sj_wKvTTPZ21qDbLAUQIg,"an;la;lb;zh_yue;br"
poopae panpoh,Good,Good,Good,Good,5.00,TH,2.38,2020-07-05T05:38:31,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382Lo8LrBFmiv8nhqbJLqEH3Hg,"cy;hr;tl"
EVERYSpert,"Oh, what a huge table!","My first time in here and I just got started on my first work. The moment I get into my work, a tremendous table appeared before my eyes. I was so shocked at how much they put it into. So happy!!!🌚🌝","Oh, what a huge table!","My first time in here and I just got started on my first work. The moment I get into my work, a tremendous table appeared before my eyes. I was so shocked at how much they put it into. So happy!!!🌚🌝",5.00,SG,2.38,2020-07-05T00:18:11,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LKOf8AjL3DYnN3UpqPDEtjA,en
あたたてて,👍,It's fast and easy to handle.,👍,スピーディーでとても扱いやすいです。,5.00,JP,2.38,2020-07-04T20:12:59,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382Ls6eeLYQrNTP1BS_8HmGM8w,ja
Davinfun,Hi home work,Hard to get the concept,Hi home work,Hard to get the concept,5.00,US,2.38,2020-07-04T17:14:30,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L3KwK5MT0h1b_T0dY0FmUxQ,en
jjsiraj,Dark mode,Need dark mode option,Dark mode,Need dark mode option,5.00,IN,2.38,2020-07-04T12:02:13,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L58TYbWo3rr3NAvoWF3B8jA,"da;nl;en;af;de"
Eduardo A Gonzalez M,"Excellent application, very useful","Excellent application, very useful","Excelente aplicación ,muy útil","Excelente aplicación ,muy útil",5.00,PA,2.38,2020-07-04T02:40:08,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LM2UsRONgDERxqAoYz6GTDg,"es;gl"
ramoury1,Excel,Love using excel on my iPad.  Very easy to use,Excel,Love using excel on my iPad.  Very easy to use,5.00,US,2.38,2020-07-03T21:00:31,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LK5WPRQqvmWC52cjD9e_Rlw,en
este foarte buna aplicatia!,I,The application is recommended,I,De recomandat aplicatia,5.00,RO,2.38,2020-07-03T11:47:14,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L0baw4zLlidjHr2PqBVnTYA,"la;ro;oc;an;ca"
psyeon2737,How to cancel your regular payment,"I want to cancel, what should I do?",정기결제취소하는방법,취소하고싶은데 어째야되나요?,5.00,KR,2.38,2020-07-03T05:19:55,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L2O-RXJtyBJ3mCnTs8gNvBQ,ko
Dlafontaine06,Excel,It is a very useful and necessary program.,Excel,Es un programa muy útil y necesario.,5.00,MX,2.38,2020-07-02T15:03:15,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382Lfdlz9upDB1FDeC2Anxy-Nw,"es;an;gl;it;ca"
乌拉拉拉诺,Rainbow accent color,Quickly changed,彩虹强调色赞,赶紧换上了,5.00,CN,2.38,2020-07-02T09:03:29,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L6BsK86_f1Ei5i54PYTX1jw,zh
561205,Impression,"It is easy to use.
The attachment to Gmail will be via the drive, but I would like to be able to attach it directly.",感想,"使い勝手が良いです。
Gmail への添付が、ドライブ経由になりますが、直接添付出来たらと思います。",5.00,JP,2.38,2020-07-02T03:47:27,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LwTyXDrOgbC7VL4dNZfuPsg,ja
tim1632,Excellent,Very good I can interact with the cloud of my cell phone,Excelente,Muito bom posso interagir com a nuvem do meu celular,5.00,BR,2.38,2020-07-01T20:36:39,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LdLtyi52qQCAbHlFZAnA6pQ,"pt;gl;it;la;ro"
yrsgy,Excel is the best!,"I love using ms products since I learned them all in my career at work. Now that I am not “working” I am happy to take the plunge to buy ms suite. Excel is unmatched! 
Eric in PA",Excel is the best!,"I love using ms products since I learned them all in my career at work. Now that I am not “working” I am happy to take the plunge to buy ms suite. Excel is unmatched! 
Eric in PA",5.00,US,2.38,2020-07-01T19:54:05,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LIZJlJFjPqQrUz33KrH8sZg,en
Emma's Grandma,"Calculate, model, and keep track of everything!","Excel is amazing.  Take a few of the free, and pay, tutorials posted all over for Excel.  I have always worked with the product so I am very familiar with it, but I took it out for a long distance run and really enhanced my knowledge of just what it can do and I was truly amazed, and very pleased with the outcome.  Wow, it is so much more than even I, who thought of myself as an expert with the application, knew it to be.  Very impressive.  Very impressive indeed. Thanks to all those seemingly little tutorials that most people just pass over, but when used, turn out to be quit something.  And thank you to all of you who put them together for us.  That alone was not a simple task.  
Give it a try!  You are at home on self isolation, use this time to do what I did and stretch this application beyond what you imagined.  I can’t stop writing code or modeling all kinds of things now.  It has been quite good indeed.  A new adventure, with learning, instead of mind numbing nothingness in this nasty pandemic environment.  Yeah, go for it, wow.  Really fun and remarkable new stuff to dabble with.","Calculate, model, and keep track of everything!","Excel is amazing.  Take a few of the free, and pay, tutorials posted all over for Excel.  I have always worked with the product so I am very familiar with it, but I took it out for a long distance run and really enhanced my knowledge of just what it can do and I was truly amazed, and very pleased with the outcome.  Wow, it is so much more than even I, who thought of myself as an expert with the application, knew it to be.  Very impressive.  Very impressive indeed. Thanks to all those seemingly little tutorials that most people just pass over, but when used, turn out to be quit something.  And thank you to all of you who put them together for us.  That alone was not a simple task.  
Give it a try!  You are at home on self isolation, use this time to do what I did and stretch this application beyond what you imagined.  I can’t stop writing code or modeling all kinds of things now.  It has been quite good indeed.  A new adventure, with learning, instead of mind numbing nothingness in this nasty pandemic environment.  Yeah, go for it, wow.  Really fun and remarkable new stuff to dabble with.",5.00,US,2.38,2020-07-01T16:51:51,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382Lm6lU6FJf8V_UXPbeYVzrnQ,en
Mehak Mathur,Feedback,It is very good app for organising stuff,Feedback,It is very good app for organising stuff,5.00,IN,2.38,2020-07-01T14:19:20,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L8lJTPH-rTloiG3Pc7xOb5Q,"en;af"
임끼끼,good,Good good,굿,굿굿,5.00,KR,2.38,2020-07-01T13:49:12,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LPqm8-gDwfEitduGnmAX2FQ,"af;an;ar;az;be_x_old"
Kaio Cesar,It was excellent!,"It looks great now that I can use the basic features for free. Vlw Microsoft! ✌️
Excel is Excel.",Ficou excelente!,"Ficou excelente agora que posso utilizar os recursos básicos gratuitamente. Vlw Microsoft! ✌️
Excel é Excel.",5.00,BR,2.38,2020-07-01T11:39:00,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L25KFdhXWD0nnKGjzvDFwdA,"pt;gl;es;ca;it"
R Ekwall,Cannon,Super good on mobile,Kanon,Superbra på mobilen,5.00,SE,2.38,2020-07-01T09:14:10,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382Lvv9I2oZw6NInvfIU_PPeLQ,"nn;no;sv;da;ceb"
贾馨,image,It would be nice if I could upload pictures,图片,要是能上传图片就好了,5.00,CN,2.38,2020-06-30T21:43:19,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LwOd32dhqcbxNcqM-ZbR0qw,zh
west cde,Challenges,"Having problems searching for example names on cells so I need a change to that please
Thank you",Challenges,"Having problems searching for example names on cells so I need a change to that please
Thank you",5.00,GH,2.38,2020-06-30T19:53:45,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382Loy2TfBvLkCo9b8uNj0Frwg,en
SirDoak,5 stars,The best tool to keep accounts and do any job.,5 estrellas,La mejor herramienta para llevar las cuentas y hacer cualquier trabajo.,5.00,CO,2.38,2020-06-30T12:17:53,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LDrmgGTnEUwAWuHJBoYZrnA,es
eickener56,Everything was great,Everything OK,Alles prima,Alles OK,5.00,DE,2.38,2020-06-30T01:28:11,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LZUmNsFrBVWxXE4oksxDf6g,"la;ca;es;gl;it"
Wolfman_001,Like it,Awesome tool,Like it,Awesome tool,5.00,US,2.38,2020-06-30T01:20:13,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L8RbQg5kFB4inz5MeXAZd3A,"af;en;et;nl;nn"
massa3739,EXCELL judgment,Wonderful and always new program. Antonio g. It is a treasure chest full of gems that reproduce indefinitely! Antonio g (28.06.2020).,Giudizio EXCELL,Programma meraviglioso e sempre nuovo. Antonio g. È un forziere pieno di gemme che si riproducono indefinitamente! Antonio g(28.06.2020).,5.00,IT,2.38,2020-06-29T17:59:52,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L8ud2q291OvEjfJL7rgp4vQ,it
mcmendoza66,Excellent application,"The best application that has helped development in all areas of our society for decades
Thank you",Excelente aplicación,"La mejor aplicación que ha ayudado al desarrollo en todos los ámbitos de nuestra sociedad durante décadas
Gracias",5.00,MX,2.38,2020-06-29T14:17:22,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LOL63XfRCpjnJtjp0EIG7wA,"es;gl"
Rocky97701,Very handy tool,This XL app is very useful I just wish I could put it on my large computer or transfer information to my iPad and laptop from my phone,Very handy tool,This XL app is very useful I just wish I could put it on my large computer or transfer information to my iPad and laptop from my phone,5.00,US,2.38,2020-06-29T14:03:14,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LOFYPZ4H8_hpkxkYuWxwX6Q,en
Kanna786,Super,Very easy to use,Super,Very easy to use,5.00,IN,2.38,2020-06-29T11:53:42,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LdB4sLgagLagkhbDJ9dbKlQ,"en;af;ceb"
waracat,Thank you very great,Thank you very great,Thank you very great,Thank you very great,5.00,TH,2.38,2020-06-29T06:57:49,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LPKKwyLY0BvGdQhOsEPY2wA,"en;af;br"
Wilmer08,Excellent application,Thank you,Excelente aplicación,Gracias,5.00,PE,2.38,2020-06-29T03:16:57,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L621nIWv8NukO3bkfTtrOnw,"es;gl;an"
f g patel,Excellent,Best work and very good,Excellent,Best work and very good,5.00,IN,2.38,2020-06-29T03:01:33,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L4aCLJ_JgfvtPfZC6CgeNpw,"en;nl;af;lb;de"
RuvZub,It’s great,This app is great and I like it more than Google Sheets. I like the new ability to sing,It’s great,This app is great and I like it more than Google Sheets. I like the new ability to sing,5.00,US,2.38,2020-06-29T01:58:48,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LZhakLDlQv2lFjyvhKlEONg,en
