author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs
PhilArbi,very easy,worked right away and without studying the instructions,sehr einfach,hat auf Anhieb und ohne Studium der Anleitung geklappt,5.00,CH,1.5.0,2020-04-07T07:34:51,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LoOJGKmYQdd-zxHrxUFvK-g,de
Klemmenspannung,you have to register and the subscription model is opaque,"The app itself works perfectly, but unfortunately the subscription model is opaque.
For me the expiry of the subscription was on April 6th. I canceled it on April 6th and still got an annual subscription from Apple.
So be careful if you want to test an app for 14 days, Apple only has 13 days",man muss sich registrieren und abo modell ist undurchsichtig,"DIe App an sich funktioniert einwandfrei, nur leider ist das Abo Modell undurchsichtig.
Bei mir war der Ablauf des Abos am 6.4. ich habe es am 6.4 gekündigt und trotzdem ein Jahres Abo von Apple berechnet bekommen.
Also Achtung wer eine App 14 Tage testen will hat bei Apple nur 13 Tage",1.00,DE,1.5.0,2020-04-06T14:42:47,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L-Qp814tCD0EU2Mru8gyDtg,de
Sabinius,EXCELLENT VIRTUAL MACHINE,"Virtual Machine with excellent software support, worth the price. It is also the only one that can be installed from the Mac App Store, and this is an unimaginable advantage in terms of security.
I try not to install any app that is not a drag and drop executable in the applications folder, because once the password is set, that app can do anything it wants. Mac App Store is the only way to be truly sure of what you install.
Automatic and functional installation of some distros and windows without interaction.
10 and praise",OTTIMA VIRTUAL MACHINE,"Virtual Machine con ottimo support per il software, vale il prezzo. Inoltre è l'unica installabile da Mac App Store, e questo è un vantaggio inimmaginabile in termini di sicurezza.
Cerco di non installare nessuna app che non sia un eseguibile drag and drop nella cartella applicazioni, in quanto, una volta messa la password, quell'app può fare tutto quello che vuole. Mac App Store è l'unico modo per essere realmente sicuri di ciò che si installa.
Installazione di alcune distro e di windows automatica e funzionante senza interazione.
10 e lode",5.00,IT,1.5.0,2020-04-05T14:53:35,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LESQ-2p0QOzES-dl1tIo-3Q,it
Lorenzo0007006,Excelent,No flaws and straight forward app. I needed to run internet explorer for a specific site for stock charting and it works flawless.,Excelent,No flaws and straight forward app. I needed to run internet explorer for a specific site for stock charting and it works flawless.,5.00,US,1.5.0,2020-04-03T13:21:09,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LCKpKJ4UF8Uc68_YuMvdKJQ,en
SvenM,why do you have to register?,After the info came I should register it was deleted directly. rubbish,warum muss man sich regestrieren?,Nach dem die Info kam ich solle mich regestrieren wurde es direkt gelöscht. Müll,1.00,DE,1.5.0,2020-04-02T07:40:04,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L2yMCZ6qJLSW-s6BAj4wSTg,de
rezzzon,Not free,Nice fake free application,Not free,Nice fake free application,1.00,UA,1.5.0,2020-04-01T15:52:48,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LUSzIdn6hQoDNkTUwq0qkkg,"en;la;fr"
michael canyon3,Family sharing,"Family sharing is not easy. This requires a subscription approval account, which should be in the confirmation emails. But it’s not like that. Contacted the help desk - info pending.",Familienfreigabe,"Die Familienfreigabe ist nicht einfach. Dazu benötigt es einen Abo-Freigabe-Account, der in den Bestätigungsmails sein sollte. Ist aber nicht so. Habe den Helpdesk kontaktiert - Info ausständig.",3.00,AT,1.5.0,2020-03-31T15:33:27,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L1E3z7BEGdF4xU9kcnoLrrA,de
Emir1983,Windows,Hello. Windows 7 can be installed?,винда,Здравствуйте. виндовс 7 можно установить?,5.00,RU,1.5.0,2020-03-31T09:09:59,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LqGZVUiE6boNE00bTZNqW4g,"ru;uk;bg;mk;sr"
ÖmerCam,GOOD FROM WAITING,"The speed is amazing, I highly recommend it. It is very simple to use from installation.",BEKLEDİĞİMDEN İYİ,"Hızı muhteşem, kesinlikle tavsiye ederim. Kurulumdan kullanıma çok basit.",5.00,TR,1.5.0,2020-03-30T22:15:40,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Ls0zB3Vjm6jtzVUECSQWcmQ,tr
Blaqnite,Not sure anymore,"I used to love this product, and over the years, began to notice that I was having a lot of issues after updating.  Coherence was barely available at best, and I would constantly have issues with networing.  I gave it 2 starts because when it worked, I was able to perform router and switch setups using my mac and a USB to serial cable.  Now, it is more of a burden and I just carry around a smaller windows laptop.",Not sure anymore,"I used to love this product, and over the years, began to notice that I was having a lot of issues after updating.  Coherence was barely available at best, and I would constantly have issues with networing.  I gave it 2 starts because when it worked, I was able to perform router and switch setups using my mac and a USB to serial cable.  Now, it is more of a burden and I just carry around a smaller windows laptop.",2.00,US,1.5.0,2020-03-30T00:15:16,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L5PR0RollmzTaQf8WabKphw,en
pseudonimoimpostodaapple,does nothing for free,"It is useless to download it if you do not want to subscribe to a service that costs more than one year for a used windows computer that lasts you forever. It is not true, as announced on some sites, that you can use it for free with distro mac and linux.",non fa nulla gratis,"Inutile scaricarlo se non avete voglia di abbonarvi a un serivizo che costa annualmente più di un computer windows usato che vi dura per sempre. Non è vero, come comunicato in alcuni siti, che potete usarlo gratis con distro mac e linux.",1.00,IT,1.5.0,2020-03-29T13:49:16,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LHtUwa7H5N2UUB8rvOAhzRw,it
ZarqIbrahim,Parallels Desktop Software for Mac.,This is one of the best things happened to Apple!,Parallels Desktop Software for Mac.,This is one of the best things happened to Apple!,5.00,IN,1.5.0,2020-03-28T22:03:39,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LfrqOMj0R7SnjtwjlzeX2eg,en
duiicle,great.,.,great.,.,5.00,US,1.5.0,2020-03-28T10:10:49,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LggxGowGHzqN_ENuUkKyaJQ,"en;ro"
Landscape Photo Pro,It works but installing old versions of Mac OS is a mess.,I eventually figured out how to install an older version of Mac OS but the program could have been more proactive in explaing where the pitfalls are and how to avoid them.,It works but installing old versions of Mac OS is a mess.,I eventually figured out how to install an older version of Mac OS but the program could have been more proactive in explaing where the pitfalls are and how to avoid them.,2.00,US,1.5.0,2020-03-27T21:44:27,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L20d45cwTeuQLOjhbIok2aw,en
Truhlix,top,top sw,top,top sw,5.00,SK,,2020-03-27T14:03:39,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lba40-R1VT-oZruQGBF5ZSw,"af;is;nl;pl;en"
기인이사,Please delete purchase history,"Since it seems to be not paid, it seems to be a system that automatically pays after a period of download, so please delete your purchase history.",구매내역삭제 부탁드립니다,유료가 아닌것 같아 다운받고 보니 기간이 지나면 자동 결제되는 시스템인것 같아 구매내역 삭제 부탁드립니다.,2.00,KR,1.5.0,2020-03-25T13:31:10,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LlXalwrq3ohKl7IKNYFPfxQ,ko
ENGINEER22@,Windows Desktop,So many apps are not so compatible. like SAP 2000 student version.,Windows Desktop,So many apps are not so compatible. like SAP 2000 student version.,1.00,CA,1.5.0,2020-03-24T18:40:54,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LhXrl7CAD-epVtKrpiCji7g,"en;af"
lerici,"Parallels on a MacMini 7,1",This new version is a lot slower than what I am used to in previous versions. Really sluggish context switching lots of beach balls of death.,"Parallels on a MacMini 7,1",This new version is a lot slower than what I am used to in previous versions. Really sluggish context switching lots of beach balls of death.,2.00,US,1.5.0,2020-03-23T03:08:59,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L8XEc01ILTaPPrvFy4i-rSA,en
Follow the Bear,JUST WANT TO BUY NO SUBSCRIBE,JUST WANT TO BUY NO SUBSCRIBE,JUST WANT TO BUY NO SUBSCRIBE,JUST WANT TO BUY NO SUBSCRIBE,1.00,GB,1.5.0,2020-03-22T13:49:02,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LBl9QSCk-_cdXF5N7Mj2eyA,"an;cy;de;lb;tl"
TcheBoy,Very expensive,"Excellent app, but VERY EXPENSIVE if you think you need to buy a new one every time you update your OS.",Caríssimo,"Excelente app, porém MUITO CARO se pensar que precisa comprar um novo sempre que atualizar o OS.",3.00,BR,1.5.0,2020-03-21T19:31:11,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lcou_NwGfDgAB_vegoszsHQ,"pt;es;gl;ca;it"
Elshajo,it doesnt work,i have almost two weeks tryng to work it and it just give me a black screen,it doesnt work,i have almost two weeks tryng to work it and it just give me a black screen,1.00,US,1.5.0,2020-03-21T03:17:11,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Ll7usk0PCY7Jcx1qzvRZT4g,en
Castrovela,fatal,"it won't let me activate it, it tells me that I don't have a license, it's supposed to be 14 days free but nothing",fatal,"no me deja activarlo, me dice que no tengo licencia, se supone que eran 14 dias gratis pero nada",1.00,ES,1.5.0,2020-03-20T15:34:20,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LGQME6UYZYxxe6tPtXXnsPQ,"es;gl;pt;an;ca"
고근소근소금,Request for refund,Please contact us for automatic payment. Please contact us for a refund method.,환불요청의 건,자동 결제되어 문의드립니다. 환불 방법 안내부탁드립니다.,3.00,KR,1.5.0,2020-03-20T02:38:18,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LxJklg-7x8P1Rhwu9bkAzHA,ko
T-Nemesis_T-Type,very expensive,it's too expensive,muito caro,ta caro de mais,2.00,BR,1.5.0,2020-03-19T20:45:22,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LlNi6tmvvDAwo00CByk4etg,"pt;gl;an"
phm4a4,Perfect,Beaucouop faster than the last version of VirtualBox .. Too bad it must now go through a subscription.,Parfait,Beaucouop plus rapide que les dernières version de VirtualBox.. Dommage qu'il faille maintenant passer par un abonnement.,5.00,FR,1.5.0,2020-03-18T13:42:55,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Llm4xNNOClQtApMzfg-PoQQ,fr
Omi Sierra,Problems with high-demand software,"When you run programs that demand a lot of ram or processing, you are stunned. Everything else is going great.",Problemas con software de alta demanda,Cuando corres programas que demandan mucho ram o procesamiento se pasma. Todo lo demás marcha de maravilla.,3.00,MX,1.5.0,2020-03-16T23:41:59,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LO8yGuulLX5Qwice1oOSY8A,"es;an;gl;pt;it"
oscarcharliezulu,This is a 14 day trial only,"It would be good to know that this is not free and is only a 14 day trial only.  It wouldnt be difficult to put this information where it can be clearly seen and understood somewhere in the description, prior to download and installation.  As it is, you can see there are in-app purchases, but this doesnt tell you that this product has no free-to-use version, for example like VirtualBox.",This is a 14 day trial only,"It would be good to know that this is not free and is only a 14 day trial only.  It wouldnt be difficult to put this information where it can be clearly seen and understood somewhere in the description, prior to download and installation.  As it is, you can see there are in-app purchases, but this doesnt tell you that this product has no free-to-use version, for example like VirtualBox.",3.00,AU,1.5.0,2020-03-16T00:08:27,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LDvU1SLy4no4UFmmto4h4LQ,en
!@#$ U,$80 a year?,"I'm sorry, but how is this worth $80 dollars a year? All I want to do is use certain applications Mac can't and Windows can, yet I shouldn't need to spend that much to do so. All this price is doing is convincing people to get cheap, ad-free versions that are more likely to crash your computer or give you a virus, yet that is still more preferable than this.",$80 a year?,"I'm sorry, but how is this worth $80 dollars a year? All I want to do is use certain applications Mac can't and Windows can, yet I shouldn't need to spend that much to do so. All this price is doing is convincing people to get cheap, ad-free versions that are more likely to crash your computer or give you a virus, yet that is still more preferable than this.",1.00,US,1.5.0,2020-03-15T22:53:38,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LBymKhP-rHaEr8rAGSEr7rA,en
Maxwell2572,Love paralles desktop,"I am a new network  student, this is my first semeter and I was able to install Oracle to run ubunto at school. The install was super hectic and it took forever i search the apple store for somthing thst could help me meet the need to not have to be at the school lab. Came across ""Parallels Desktop"" and im doing the trial perios, I love it !!! installing ubunto was way easier and I have added windows 10 as well great job !!",Love paralles desktop,"I am a new network  student, this is my first semeter and I was able to install Oracle to run ubunto at school. The install was super hectic and it took forever i search the apple store for somthing thst could help me meet the need to not have to be at the school lab. Came across ""Parallels Desktop"" and im doing the trial perios, I love it !!! installing ubunto was way easier and I have added windows 10 as well great job !!",5.00,US,1.5.0,2020-03-15T22:12:57,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LSq7tbDUkgFShu4D9gDgQEg,en
Wgati,Life Saver,"Most of the negative reviews were due to low memory on the computer.  With 16 Gigs of Ram, this app runs like  dream.   Thanks for saving me lots of money by making it possible to run Windows on my Mac.",Life Saver,"Most of the negative reviews were due to low memory on the computer.  With 16 Gigs of Ram, this app runs like  dream.   Thanks for saving me lots of money by making it possible to run Windows on my Mac.",5.00,US,1.5.0,2020-03-10T03:00:56,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lo3tObCY-G2SbZmbwVpJYMw,en
Родион1753,Price,"In principle, it works pretty well, but the fact is that this is not a license and the subscription is expensive.",Цена,"В принципе работает неплохо, но дело в том, что это не лицензия и стоит подписка дорого.",2.00,RU,1.5.0,2020-03-09T21:24:45,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LKBqr9x3y1__9bmBXh0dmpA,ru
#EVS,Great app!,"Great app! I use the desktop version. I also tried the version through the App Depository, everything also works fine, but with limited functions that are not important to me. Only a rather aggressive monetary policy does not apply. I am ready to pay say 70 Euro per year, but for licenses for two computers. I think that if management had revised prices, it would have attracted much more users! The rest is a very worthy program!",Отличное приложение!,"Отличное приложение! Пользуюсь Desktop версией. Пробывал также версию через App депозиторий, также все работает отлично, но с лимитироваными функциями, которые не важны для меня. Не устарвивает только довольно агресивная денежная политика. Я готов оплачивать скажем 70 Евро в год, но за лицензии на два компьютера. Думаю, что если бы руководство пересмотрело цены, то привлекло гораздо больше пользователей!  В остальном очень достойная программа!",5.00,RU,1.5.0,2020-03-07T09:09:28,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lmjb_kwL9BNERJU8aaOjNtg,ru
MOOD-APP,thanks,thanks,thanks,thanks,5.00,US,1.5.0,2020-03-07T07:24:27,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Ln348f1DiJTdKKlTk-SSbtw,en
Rolstain,Does the job,Perfect on my macbook pro 16,Fait la job,Parfait sur mon macbook pro 16,4.00,CA,1.5.0,2020-03-06T18:53:47,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L1Vibbv3oxjbNRRFTWb6IDQ,"fr;eo;oc;pms;ceb"
조챙우,refund request,"It's been settled automatically, but, please ask for a refund ㅠㅠㅠㅠ
Request for refund because it is automatic payment.",환불요청,"자동결제 되버렸네요,,, 환불요청부탁드랴요 ㅠㅠㅠㅠ
Request for refund because it is automatic payment.",5.00,KR,1.5.0,2020-03-06T00:08:04,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lt5I_PDG95P87CJUO8lBUXg,"en;oc;ca;fr;la"
MattBlack666,Cost $80 bucks and its not even yours permanently,another product thats want to charge you for the rest of your life,Cost $80 bucks and its not even yours permanently,another product thats want to charge you for the rest of your life,1.00,US,1.5.0,2020-03-05T02:15:04,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LQcSmBt6SHjzsVW8ER3-FKg,en
